id;desvionum;wheelson;wheelsoff
29303;0;1816;1703
29304;0;1530;1036
29305;0;1502;1022
29306;0;1517;1019
29307;0;1224;1143
29308;0;1049;927
29309;0;1218;1141
29310;0;1044;927
29311;0;1419;1409
29312;0;1422;1409
29313;0;1420;1410
29314;0;2140;1955
29315;0;2129;1953
29316;0;939;750
29317;0;1000;748
29318;0;1208;1138
29319;0;1208;1133
29320;0;1214;1133
29321;0;552;31
29322;0;542;31
29323;0;553;36
29324;0;2205;1709
29325;0;2213;1720
29326;0;2212;1711
29327;0;1757;1740
29328;0;1754;1739
29329;0;1743;1727
29330;0;930;733
29331;0;943;732
29332;0;750;647
29333;0;746;647
29334;0;2108;1811
29335;0;2120;1820
29336;0;2119;1823
29337;0;2042;1855
29338;0;2043;1855
29339;0;2055;1902
29340;0;1758;1728
29341;0;1306;1206
29342;0;1107;824
29343;0;1254;1156
29344;0;1041;826
29345;0;1857;1716
29346;0;1847;1710
29347;0;1801;1520
29348;0;1718;1510
29349;0;1731;1512
29350;0;1953;1920
29351;0;1932;1858
29352;0;1927;1853
29353;0;1856;1755
29354;0;1804;1659
29355;0;954;754
29356;0;952;754
29357;0;952;757
29358;0;950;738
29359;0;937;737
29360;0;941;734
29361;0;1104;804
29362;0;941;645
29363;0;1357;1228
29364;0;1019;940
29365;0;1145;1058
29366;0;1649;1442
29367;0;1247;1230
29368;0;1250;1234
29369;0;1252;1237
29370;0;2217;2144
29371;0;2209;2140
29372;0;1105;821
29373;0;1212;1129
29374;0;957;702
29375;0;1202;1118
29376;0;936;647
29377;0;1201;1116
29378;0;1451;1343
29379;0;1252;1242
29380;0;1523;1448
29381;0;1524;1450
29382;0;1629;912
29383;0;749;701
29384;0;1633;918
29385;0;750;704
29386;0;1712;931
29387;0;822;741
29388;0;1337;1057
29389;0;1349;1103
29390;0;1345;1056
29391;0;2244;1951
29392;0;2236;1942
29393;0;2241;1943
29394;0;2348;2057
29395;0;1837;1555
29396;0;1857;1403
29397;0;1313;1003
29398;0;1720;1637
29399;0;1705;1623
29400;0;1506;1356
29401;0;1755;1533
29402;0;1950;1857
29403;0;1721;1512
29404;0;2120;2022
29405;0;1725;1506
29406;0;1951;1854
29407;0;1519;1414
29408;0;1503;1411
29409;0;1613;1334
29410;0;1550;1330
29411;0;1652;1424
29412;0;2217;1502
29413;0;2147;1450
29414;0;2213;1458
29415;0;1832;1315
29416;0;1831;1324
29417;0;1950;1419
29418;0;903;752
29419;0;1014;856
29420;0;1053;859
29421;0;1029;905
29422;0;2100;2018
29423;0;2210;2129
29424;0;959;928
29425;0;1009;915
29426;0;956;925
29427;0;26;2234
29428;0;1419;1208
29429;0;1432;1218
29430;0;1414;1215
29431;0;1413;1100
29432;0;1302;938
29433;0;1255;933
29434;0;2044;1851
29435;0;2041;1852
29436;0;1001;704
29437;0;2327;1619
29438;0;2330;1629
29439;0;2358;1632
29440;0;813;721
29441;0;805;721
29442;0;809;718
29443;0;1503;1336
29444;0;1531;1337
29445;0;1521;1352
29446;0;2026;1934
29447;0;1537;1013
29448;0;1848;1648
29449;0;913;808
29450;0;2051;1949
29451;0;1611;1025
29452;0;1910;1657
29453;0;937;814
29454;0;1243;1202
29455;0;1239;1157
29456;0;1244;1200
29457;0;1428;1402
29458;0;1433;1406
29459;0;1429;1402
29460;0;1944;1829
29461;0;1627;1407
29462;0;1946;1821
29463;0;1633;1411
29464;0;1835;1346
29465;0;1804;1318
29466;0;1810;1321
29467;0;1621;1643
29468;0;1612;1630
29469;0;1428;1245
29470;0;1444;1305
29471;0;637;2345
29472;0;2020;1936
29473;0;2157;2111
29474;0;2133;2040
29475;0;1853;1703
29476;0;805;714
29477;0;1640;1550
29478;0;1610;1540
29479;0;2153;2124
29480;0;2127;2056
29481;0;957;849
29482;0;1002;851
29483;0;731;610
29484;0;728;608
29485;0;1111;1024
29486;0;953;700
29487;0;1005;659
29488;0;2000;1733
29489;0;1958;1723
29490;0;1729;1635
29491;0;1737;1641
29492;0;1900;1804
29493;0;1032;932
29494;0;1036;927
29495;0;1052;928
29496;0;1254;1048
29497;0;1251;1032
29498;0;2020;1946
29499;0;2024;1944
29500;0;2008;1939
29501;0;1423;1303
29502;0;1447;1318
29503;0;1400;1256
29504;0;1517;823
29505;0;635;555
29506;0;919;816
29507;0;1446;1201
29508;0;1110;1005
29509;0;745;656
29510;0;752;659
29511;0;748;706
29512;0;1026;925
29513;0;1044;928
29514;0;1020;923
29515;0;1007;807
29516;0;1006;756
29517;0;1340;821
29518;0;1325;822
29519;0;1324;809
29520;0;1209;1138
29521;0;1205;1134
29522;0;1635;1514
29523;0;1628;1516
29524;0;1631;1517
29525;0;1739;1629
29526;0;1737;1234
29527;0;1806;1231
29528;0;1731;1226
29529;0;1928;1440
29530;0;1947;1500
29531;0;1811;1740
29532;0;2059;1948
29533;0;;
29534;0;2202;2041
29535;0;1946;1845
29536;0;1639;1433
29537;0;1350;1054
29538;0;2245;2030
29539;0;1750;1716
29540;0;1003;909
29541;0;2041;1941
29542;0;1749;1542
29543;0;1507;1208
29544;0;2328;2115
29545;0;1858;1821
29546;0;1055;957
29547;0;1613;1532
29548;0;1612;1532
29549;0;1624;1544
29550;0;2030;1742
29551;0;2031;1756
29552;0;2113;1822
29553;0;1056;903
29554;0;1105;901
29555;0;1049;851
29556;0;2004;1932
29557;0;2304;2247
29558;0;2259;2244
29559;0;2104;1945
29560;0;2037;1931
29561;0;1549;1426
29562;0;729;614
29563;0;739;620
29564;0;725;606
29565;0;1245;720
29566;0;1256;725
29567;0;1830;1757
29568;0;1851;1815
29569;0;1649;1525
29570;0;1806;1640
29571;0;1717;1536
29572;0;1437;1349
29573;0;1454;1406
29574;0;1508;1411
29575;0;1040;802
29576;0;1537;1355
29577;0;1556;1408
29578;0;1552;1410
29579;0;1905;1721
29580;0;1850;1716
29581;0;2253;2121
29582;0;2301;2125
29583;0;2258;2128
29584;0;1812;1358
29585;0;1940;1842
29586;0;1304;1201
29587;0;821;657
29588;0;821;659
29589;0;2033;1854
29590;0;2306;2217
29591;0;2029;1850
29592;0;2258;2206
29593;0;2032;1854
29594;0;2303;2207
29595;0;810;726
29596;0;1057;931
29597;0;1055;933
29598;0;1100;931
29599;0;1814;1737
29600;0;2034;1945
29601;0;1938;1856
29602;0;2007;1923
29603;0;2223;2134
29604;0;2113;2030
29605;0;1244;1202
29606;0;1251;1206
29607;0;1401;1314
29608;0;1225;1142
29609;0;1009;823
29610;0;925;737
29611;0;1727;1146
29612;0;1649;1107
29613;0;1555;1320
29614;0;1619;1349
29615;0;1602;1319
29616;0;1222;731
29617;0;1214;725
29618;0;2116;2007
29619;0;2128;2006
29620;0;1341;1317
29621;0;1338;1309
29622;0;1337;1312
29623;0;1126;922
29624;0;1125;911
29625;0;1145;925
29626;0;429;2055
29627;0;450;2055
29628;0;1431;736
29629;0;438;2057
29630;0;1417;720
29631;0;2122;1919
29632;0;1701;1627
29633;0;1842;1744
29634;0;2121;1920
29635;0;1707;1626
29636;0;1841;1745
29637;0;1101;1030
29638;0;1108;1034
29639;0;1734;1636
29640;0;1516;1254
29641;0;1724;1635
29642;0;1509;1243
29643;0;1906;1637
29644;0;1908;1625
29645;0;1534;1032
29646;0;1525;1008
29647;0;848;738
29648;0;1011;944
29649;0;808;659
29650;0;1004;922
29651;0;803;653
29652;0;954;924
29653;0;2215;2109
29654;0;1917;1833
29655;0;2042;1954
29656;0;1756;1754
29657;0;2157;2058
29658;0;1848;1806
29659;0;2023;1933
29660;0;1726;1725
29661;0;1532;1543
29662;0;1618;1613
29663;0;1412;1253
29664;0;1526;1407
29665;0;1415;1253
29666;0;2239;2144
29667;0;2146;2105
29668;0;1328;853
29669;0;1328;855
29670;0;1633;1513
29671;0;1332;853
29672;0;1647;1535
29673;0;1010;822
29674;0;1835;1722
29675;0;1828;1716
29676;0;1550;1358
29677;0;1558;1401
29678;0;1554;1352
29679;0;1627;1446
29680;0;1311;1017
29681;0;1701;1509
29682;0;1720;1553
29683;0;1430;1140
29684;0;1130;911
29685;0;1129;904
29686;0;1145;913
29687;0;1353;1249
29688;0;1356;1249
29689;0;1402;1255
29690;0;1508;1309
29691;0;1456;1313
29692;0;1623;1631
29693;0;1439;1244
29694;0;1618;1618
29695;0;2113;2042
29696;0;2231;2159
29697;0;748;632
29698;0;753;637
29699;0;805;644
29700;0;1811;1545
29701;0;1828;1608
29702;0;2041;1843
29703;0;2028;1826
29704;0;1909;1807
29705;0;1909;1811
29706;0;1111;949
29707;0;1050;934
29708;0;1113;946
29709;0;836;754
29710;0;1805;1708
29711;0;1739;1644
29712;0;942;831
29713;0;1019;907
29714;0;1026;819
29715;0;;
29716;0;1036;825
29717;0;1658;1507
29718;0;1703;1511
29719;0;1932;1818
29720;0;1644;1502
29721;0;1931;1820
29722;0;823;704
29723;0;2238;2135
29724;0;2235;2130
29725;0;2254;2143
29726;0;1958;1930
29727;0;2003;1925
29728;0;2342;2216
29729;0;124;9
29730;0;1831;1551
29731;0;2110;1836
29732;0;1825;1556
29733;0;2024;1847
29734;0;2041;1854
29735;0;2128;1957
29736;0;952;722
29737;0;819;727
29738;0;;
29739;0;1547;1006
29740;0;1533;1008
29741;0;1556;1004
29742;0;2032;1802
29743;0;1655;1640
29744;0;2009;1744
29745;0;1714;1653
29746;0;1127;1017
29747;0;1300;1154
29748;0;1139;1024
29749;0;841;824
29750;0;836;822
29751;0;841;826
29752;0;1737;1637
29753;0;1739;1628
29754;0;1759;1652
29755;0;1125;801
29756;0;1131;755
29757;0;1125;758
29758;0;639;606
29759;0;632;601
29760;0;647;611
29761;0;2325;1944
29762;0;2323;1944
29763;0;2351;2020
29764;0;717;636
29765;0;1307;1051
29766;0;955;811
29767;0;947;728
29768;0;927;730
29769;0;952;735
29770;0;1400;712
29771;0;1504;816
29772;0;1358;710
29773;0;1651;1548
29774;0;1649;1626
29775;0;1908;1736
29776;0;1536;1422
29777;0;1654;1622
29778;0;1911;1733
29779;0;1524;1427
29780;0;1852;1720
29781;0;1840;1654
29782;0;1814;1647
29783;0;2127;2017
29784;0;1926;1804
29785;0;2116;2011
29786;0;1913;1811
29787;0;641;537
29788;0;906;803
29789;0;1020;957
29790;0;1135;1103
29791;0;1045;1009
29792;0;827;713
29793;0;1923;1849
29794;0;1922;1849
29795;0;1857;1824
29796;0;1546;849
29797;0;1550;853
29798;0;1547;900
29799;0;1533;1355
29800;0;1535;1359
29801;0;2313;2219
29802;0;2311;2221
29803;0;1111;911
29804;0;1432;1316
29805;0;1645;1518
29806;0;1041;1008
29807;0;1242;1129
29808;0;924;712
29809;0;922;829
29810;0;609;614
29811;0;920;827
29812;0;740;652
29813;0;1056;807
29814;0;1045;819
29815;0;1107;803
29816;0;1147;948
29817;0;849;805
29818;0;1453;1339
29819;0;1443;1018
29820;0;1430;1012
29821;0;1440;1018
29822;0;1439;1355
29823;0;1518;1434
29824;0;29;2010
29825;0;1733;1629
29826;0;2256;1830
29827;0;1732;1627
29828;0;1315;1138
29829;0;1129;948
29830;0;1143;1007
29831;0;1809;1758
29832;0;2039;2030
29833;0;2050;2035
29834;0;20;1856
29835;0;34;1901
29836;0;933;847
29837;0;929;843
29838;0;930;847
29839;0;1656;1618
29840;0;1448;1354
29841;0;1651;1612
29842;0;1502;1408
29843;0;1706;1622
29844;0;1454;1353
29845;0;1418;1322
29846;0;1424;1323
29847;0;1508;1424
29848;0;1841;1709
29849;0;1700;1529
29850;0;1749;1612
29851;0;932;802
29852;0;725;738
29853;0;906;805
29854;0;15;2243
29855;0;102;2334
29856;0;2057;2001
29857;0;1443;1239
29858;0;1411;1158
29859;0;1407;1202
29860;0;910;840
29861;0;907;835
29862;0;833;800
29863;0;1815;1759
29864;0;1742;1651
29865;0;1616;1235
29866;0;1136;1027
29867;0;1735;1647
29868;0;1605;1226
29869;0;1131;1022
29870;0;1908;1620
29871;0;1828;1556
29872;0;1828;1535
29873;0;1630;1549
29874;0;1634;1554
29875;0;1632;1548
29876;0;637;553
29877;0;944;817
29878;0;2232;2122
29879;0;2232;2122
29880;0;2324;2250
29881;0;2303;2234
29882;0;1600;1252
29883;0;1606;1257
29884;0;1558;1258
29885;0;1134;633
29886;0;1119;607
29887;0;1139;616
29888;0;2244;2112
29889;0;1456;1511
29890;0;1646;1544
29891;0;852;825
29892;0;855;823
29893;0;909;826
29894;0;1911;1753
29895;0;1949;1807
29896;0;2301;2151
29897;0;2306;2151
29898;0;2258;2142
29899;0;1023;923
29900;0;1019;919
29901;0;1613;1541
29902;0;1622;1548
29903;0;1614;1539
29904;0;839;659
29905;0;846;704
29906;0;837;657
29907;0;2234;2000
29908;0;2235;2009
29909;0;2239;2003
29910;0;1605;1304
29911;0;1548;1253
29912;0;1551;1256
29913;0;1957;1846
29914;0;2251;2145
29915;0;1959;1849
29916;0;2256;2151
29917;0;902;758
29918;0;1154;1047
29919;0;1156;949
29920;0;1130;940
29921;0;1154;950
29922;0;2244;2139
29923;0;2009;1824
29924;0;2310;2201
29925;0;2006;1818
29926;0;2259;2152
29927;0;2131;2043
29928;0;2005;1336
29929;0;1241;1135
29930;0;2306;2205
29931;0;2115;1426
29932;0;1336;1231
29933;0;1108;953
29934;0;1127;1008
29935;0;1112;950
29936;0;2141;1913
29937;0;2104;1843
29938;0;2116;1848
29939;0;1826;1743
29940;0;1826;1745
29941;0;1006;948
29942;0;918;701
29943;0;1020;958
29944;0;927;857
29945;0;935;859
29946;0;939;900
29947;0;1824;1714
29948;0;1909;1737
29949;0;1331;1059
29950;0;1352;1228
29951;0;2035;1936
29952;0;2040;1940
29953;0;1117;715
29954;0;1044;710
29955;0;1107;716
29956;0;1237;1156
29957;0;1300;1207
29958;0;1300;1217
29959;0;2007;1814
29960;0;1942;1801
29961;0;2227;2132
29962;0;2052;1948
29963;0;2222;2130
29964;0;2051;1945
29965;0;1911;1817
29966;0;1922;1834
29967;0;1902;1815
29968;0;1550;1316
29969;0;1539;1302
29970;0;1544;1320
29971;0;704;606
29972;0;1314;1114
29973;0;1321;1120
29974;0;1331;1118
29975;0;2113;2126
29976;0;2023;1815
29977;0;2126;2141
29978;0;2009;1755
29979;0;2156;2210
29980;0;1427;1148
29981;0;2000;1622
29982;0;2217;2136
29983;0;1541;1510
29984;0;1400;1122
29985;0;2008;1620
29986;0;2205;2124
29987;0;1532;1501
29988;0;1039;800
29989;0;1045;809
29990;0;1043;807
29991;0;2236;1612
29992;0;2242;1621
29993;0;1256;1213
29994;0;1958;1909
29995;0;1944;1854
29996;0;2059;2007
29997;0;957;823
29998;0;1255;1147
29999;0;943;827
30000;0;1232;1120
30001;0;959;829
30002;0;1232;1105
30003;0;1332;1247
30004;0;1204;953
30005;0;848;856
30006;0;1333;1248
30007;0;1132;949
30008;0;1832;1803
30009;0;1840;1811
30010;0;1840;1807
30011;0;1555;1509
30012;0;1550;1505
30013;0;1034;906
30014;0;1201;1120
30015;0;1030;857
30016;0;1204;1118
30017;0;1121;947
30018;0;1109;930
30019;0;1116;942
30020;0;1415;913
30021;0;1943;1731
30022;0;2030;1805
30023;0;2208;1907
30024;0;720;624
30025;0;2047;1836
30026;0;2047;1843
30027;0;2344;2225
30028;0;2052;1845
30029;0;4;2237
30030;0;1514;1437
30031;0;1518;1435
30032;0;1526;1440
30033;0;1213;939
30034;0;1156;934
30035;0;1209;934
30036;0;1535;1423
30037;0;1625;1630
30038;0;2038;2005
30039;0;1004;850
30040;0;1922;1707
30041;0;1329;1257
30042;0;1307;1202
30043;0;1344;1401
30044;0;1928;1853
30045;0;1005;857
30046;0;1651;1448
30047;0;1116;1043
30048;0;820;748
30049;0;825;651
30050;0;1535;1455
30051;0;1530;1451
30052;0;1537;1454
30053;0;1332;846
30054;0;1329;853
30055;0;1335;856
30056;0;1623;1539
30057;0;1844;1716
30058;0;856;808
30059;0;825;739
30060;0;841;754
30061;0;1703;1649
30062;0;1709;1647
30063;0;1716;1658
30064;0;604;2221
30065;0;555;2219
30066;0;555;2230
30067;0;1421;1318
30068;0;1155;947
30069;0;1322;1255
30070;0;1304;1236
30071;0;1310;1230
30072;0;1307;1228
30073;0;1318;1233
30074;0;703;616
30075;0;1137;748
30076;0;1024;707
30077;0;1421;942
30078;0;1425;945
30079;0;1408;929
30080;0;2332;2028
30081;0;2223;1918
30082;0;2305;2045
30083;0;2323;2054
30084;0;2314;2057
30085;0;1949;1855
30086;0;1928;1830
30087;0;1932;1829
30088;0;2247;1937
30089;0;1846;1743
30090;0;2249;1946
30091;0;1905;1756
30092;0;2110;1755
30093;0;2115;1803
30094;0;1648;1248
30095;0;1637;1242
30096;0;1649;1244
30097;0;1949;1846
30098;0;1908;1715
30099;0;1858;1721
30100;0;1114;759
30101;0;1416;900
30102;0;1135;616
30103;0;1124;603
30104;0;1138;618
30105;0;934;844
30106;0;2216;2101
30107;0;2214;2102
30108;0;2224;2104
30109;0;1147;916
30110;0;1136;915
30111;0;1151;918
30112;0;1949;1840
30113;0;1800;1614
30114;0;1955;1849
30115;0;1805;1611
30116;0;715;625
30117;0;2320;2118
30118;0;2313;2116
30119;0;1710;1516
30120;0;1637;1433
30121;0;1343;1250
30122;0;1653;1427
30123;0;1344;1245
30124;0;1356;1219
30125;0;1056;935
30126;0;1350;1221
30127;0;1032;926
30128;0;1410;1234
30129;0;1106;941
30130;0;1853;1800
30131;0;1856;1800
30132;0;1912;1804
30133;0;1955;1914
30134;0;1826;1623
30135;0;2115;2108
30136;0;1936;1900
30137;0;1817;1624
30138;0;2022;2020
30139;0;1820;1337
30140;0;1815;1338
30141;0;1806;1333
30142;0;845;756
30143;0;1331;1203
30144;0;1319;1209
30145;0;1338;1208
30146;0;1924;1942
30147;0;1913;1918
30148;0;1830;1847
30149;0;2221;2013
30150;0;2210;2016
30151;0;2117;1927
30152;0;1407;1345
30153;0;1248;1150
30154;0;1729;1509
30155;0;1153;1011
30156;0;1432;1418
30157;0;1331;1228
30158;0;1758;1535
30159;0;2320;2236
30160;0;2112;1917
30161;0;2331;2255
30162;0;2323;2239
30163;0;2140;2031
30164;0;1619;1517
30165;0;1611;1509
30166;0;1408;1125
30167;0;1408;1115
30168;0;1428;1317
30169;0;1152;1056
30170;0;1442;1316
30171;0;1159;1052
30172;0;2142;1926
30173;0;2203;1936
30174;0;2216;1943
30175;0;824;759
30176;0;1011;935
30177;0;823;710
30178;0;1042;1010
30179;0;850;752
30180;0;1030;1000
30181;0;852;734
30182;0;803;723
30183;0;953;921
30184;0;837;807
30185;0;1133;1036
30186;0;1133;1037
30187;0;1119;902
30188;0;807;720
30189;0;1112;1015
30190;0;1120;1016
30191;0;1117;1018
30192;0;1942;1659
30193;0;1929;1650
30194;0;1924;1652
30195;0;808;723
30196;0;1402;848
30197;0;1650;1457
30198;0;1202;1131
30199;0;951;815
30200;0;1200;1127
30201;0;924;810
30202;0;1202;1130
30203;0;948;811
30204;0;1106;1031
30205;0;1115;1043
30206;0;1144;1109
30207;0;930;710
30208;0;904;653
30209;0;934;658
30210;0;1654;1603
30211;0;1633;1539
30212;0;1641;1553
30213;0;1601;1356
30214;0;1320;719
30215;0;1020;837
30216;0;1022;836
30217;0;1006;834
30218;0;1712;1419
30219;0;1653;1410
30220;0;1703;1403
30221;0;1322;1255
30222;0;1217;1145
30223;0;1725;1608
30224;0;1521;1418
30225;0;2201;2033
30226;0;2152;2032
30227;0;2214;2045
30228;0;1347;1007
30229;0;1324;951
30230;0;1322;940
30231;0;1634;944
30232;0;1635;941
30233;0;843;710
30234;0;1637;1536
30235;0;2108;1721
30236;0;1453;1353
30237;0;1439;1355
30238;0;1442;1403
30239;0;1432;1354
30240;0;1743;1554
30241;0;1755;1609
30242;0;1803;1615
30243;0;1743;1518
30244;0;2330;2239
30245;0;2340;2248
30246;0;2139;1703
30247;0;2133;1659
30248;0;818;723
30249;0;818;722
30250;0;814;723
30251;0;1159;1030
30252;0;939;908
30253;0;1350;1317
30254;0;1155;1025
30255;0;1001;927
30256;0;1354;1320
30257;0;1229;1049
30258;0;1838;1611
30259;0;1845;1608
30260;0;1747;1638
30261;0;1809;1700
30262;0;1759;1653
30263;0;1641;837
30264;0;1609;831
30265;0;1725;912
30266;0;829;832
30267;0;750;738
30268;0;4;2046
30269;0;123;2216
30270;0;8;2057
30271;0;1925;1425
30272;0;2012;1449
30273;0;1936;1415
30274;0;1412;1326
30275;0;1239;1046
30276;0;1357;1313
30277;0;1226;1043
30278;0;2053;1930
30279;0;2010;1854
30280;0;552;2148
30281;0;552;2205
30282;0;535;2158
30283;0;1402;906
30284;0;815;736
30285;0;1420;906
30286;0;1433;1256
30287;0;1424;1234
30288;0;1430;1246
30289;0;2346;2129
30290;0;2159;1944
30291;0;2148;1948
30292;0;2234;1942
30293;0;2214;1921
30294;0;2244;1951
30295;0;1320;1050
30296;0;1334;1102
30297;0;1103;856
30298;0;1350;1225
30299;0;1340;1210
30300;0;1401;1219
30301;0;756;636
30302;0;756;637
30303;0;800;639
30304;0;1714;1611
30305;0;39;1800
30306;0;1523;1433
30307;0;1633;1536
30308;0;25;1717
30309;0;1447;1355
30310;0;814;726
30311;0;1921;1724
30312;0;1958;1747
30313;0;1952;1801
30314;0;1533;1151
30315;0;1558;1201
30316;0;2108;2001
30317;0;2011;1900
30318;0;823;724
30319;0;1439;1224
30320;0;1439;1213
30321;0;2042;1843
30322;0;1801;1747
30323;0;2129;2118
30324;0;2122;1923
30325;0;1758;1743
30326;0;2155;2148
30327;0;1630;1406
30328;0;1642;1424
30329;0;1613;1410
30330;0;734;709
30331;0;901;810
30332;0;1509;1335
30333;0;1209;938
30334;0;1512;1337
30335;0;1203;1133
30336;0;1534;1346
30337;0;1215;944
30338;0;1358;1259
30339;0;1356;1300
30340;0;1640;1557
30341;0;1641;1604
30342;0;2003;1834
30343;0;1937;1805
30344;0;1928;1800
30345;0;1721;1218
30346;0;1646;1134
30347;0;1638;1128
30348;0;2123;2052
30349;0;2008;1747
30350;0;1655;1607
30351;0;2125;2048
30352;0;2003;1732
30353;0;1637;1550
30354;0;1159;1035
30355;0;1129;1023
30356;0;1203;1039
30357;0;903;709
30358;0;916;707
30359;0;1734;1551
30360;0;1734;1546
30361;0;1734;1548
30362;0;656;613
30363;0;701;620
30364;0;649;606
30365;0;1807;1611
30366;0;851;809
30367;0;841;758
30368;0;841;801
30369;0;1327;1145
30370;0;2005;1826
30371;0;1923;1812
30372;0;1813;1811
30373;0;826;800
30374;0;843;727
30375;0;826;715
30376;0;845;724
30377;0;952;1009
30378;0;930;942
30379;0;946;957
30380;0;820;752
30381;0;1011;927
30382;0;1600;1059
30383;0;2011;1725
30384;0;843;751
30385;0;1008;923
30386;0;1636;1118
30387;0;2037;1734
30388;0;848;754
30389;0;707;631
30390;0;1008;901
30391;0;1045;931
30392;0;1012;902
30393;0;604;2258
30394;0;557;2255
30395;0;606;2259
30396;0;1021;900
30397;0;815;747
30398;0;1122;1012
30399;0;1103;958
30400;0;1053;941
30401;0;1546;1344
30402;0;1539;1348
30403;0;1337;841
30404;0;1412;914
30405;0;1337;829
30406;0;1823;1507
30407;0;1837;1518
