iata;airport;city;state;lat;lon
LOL;Derby;Lovelock;NV;40066405;-1185651664
LOT;Lewis University;Chicago/Romeoville;IL;4160844444;-8809094444
LOU;Bowman;Louisville;KY;38228;-8566372222
LOZ;London-Corbin  Magee;London;KY;3708727778;-8407677778
LPC;Lompoc;Lompoc;CA;3466561028;-1204667883
LPR;Lorain Co Regional;Lorain/Elyria;OH;4134427778;-8217763889
LQK;Pickens County;Pickens;SC;3480997222;-8270288889
LQR;Larned-Pawnee County;Larned;KS;3820809667;-9908607306
LRD;Laredo International;Laredo;TX;2754373861;-9946154361
LRG;Lincoln Regional;Lincoln;ME;4536216083;-6853474694
LRJ;Le Mars Municipal;Le Mars;IA;4277801778;-9619368944
LRU;Las Cruces International;Las Cruces;NM;3228941667;-1069219722
LSB;Lordsburg Municipal;Lordsburg;NM;3233278083;-1086909742
LSE;La Crosse Municipal;La Crosse;WI;4387937972;-9125653778
LSK;Lusk Muni;Lusk;WY;4275380806;-1044045536
LSN;Los Banos Municipal;Los Banos;CA;3706290556;-1208692511
LUG;Ellington;Lewisburg;TN;35506975;-8680388611
LUK;Cincinnati Muni-Lunken;Cincinnati;OH;3910334417;-8441861417
LUL;Hesler-Noble;Laurel;MS;3167255139;-8917222417
LUP;Kalaupapa;Kalaupapa;HI;2121104028;-1569735972
LVJ;Clover;Houston;TX;2952130556;-9524216667
LVK;Livermore Municipal;Livermore;CA;3769339944;-1218203519
LVM;Mission;Livingston;MT;4569938889;-1104483056
LVN;Airlake;Minneapolis;MN;4462785361;-9322810806
LVS;Las Vegas Municipal;Las Vegas;NM;3565422222;-1051423889
LWB;Greenbrier Valley;Lewisburg;WV;3785830556;-8039947222
LWC;Lawrence Municipal;Lawrence;KS;3901115222;-9521657694
LWD;Lamoni Municipal;Lamoni;IA;4063333306;-9390217028
LWL;Wells Municipal/Harriet;Wells;NV;4111853306;-1149222661
LWM;Lawrence Municipal;Lawrence;MA;4271720944;-7112343
LWS;Lewiston-Nez Perce County;Lewiston;ID;4637449806;-1170153944
LWT;Lewistown Muni;Lewistown;MT;4704913944;-1094666006
LWV;Lawrenceville-Vincennes Municipal;Lawrenceville;IL;3876429639;-8760549556
LXL;Little Falls - Morrison County;Little Falls;MN;4594943778;-9434708472
LXN;Lexington (Jim Kelly );Lexington;NE;40791;-9977727778
LXT;Lee's Summit Municipal;Lee's Summit;MO;3895975;-9437158333
LXV;Lake County;Leadville;CO;392202675;-1063166906
LXY;Mexia-Limestone County;Mexia;TX;3163983472;-9651472222
LYH;Lynchburg Municipal-Preston Glenn;Lynchburg;VA;3732668528;-7920043056
LYO;Lyons-Rice County Municipal;Lyons;KS;3834261472;-9822709639
LZU;Gwinnett County;Lawrenceville;GA;3397807611;-8396237722
M01;General Dewitt Spain;Memphis;TN;3520069278;-9005397694
M02;Dickson Municipal;Dickson;TN;3612931722;-8743007056
M03;Dennis F Cantrell;Conway;AR;3508080778;-9242496167
M04;Covington Municipal;Covington;TN;35583365;-8958722167
M05;Caruthersville Memorial;Caruthersville;MO;3617506917;-8967508
M08;William L. Whitehurst;Bolivar;TN;3521445944;-8904336222
M09;Piedmont Municipal;Piedmont;MO;3712671694;-907128975
M11;Copiah County;Crystal Springs;MS;3190293639;-9036870222
M13;Poplarville-Pearl River County;Poplarville;MS;3078602056;-8950450694
M15;Perry County;Linden;TN;3559590306;-8787669361
M16;John Bell Williams;Raymond;MS;3230334111;-9040848333
M17;Bolivar Municipal;Bolivar;MO;3759693194;-9334765
M18;Hope Municipal;Hope;AR;3372008889;-9365884556
M19;Newport Municipal;Newport;AR;3563771778;-9117637556
M21;Muhlenberg County;Greenville;KY;3722561111;-8715752778
M22;Russellville Municipal;Russellville;AL;3444953972;-8771030833
M23;James H. Easom;Newton;MS;3231181111;-8913589194
M24;Dean Griffin Memorial;Wiggins;MS;3084324389;-8915977333
M25;Mayfield-Graves County;Mayfield;KY;3676911111;-8858472222
M27;Waldron Municipal;Waldron;AR;3487509944;-9410993056
M29;Hassel;Clifton;TN;3538507528;-8796752833
M30;Metropolis Municipal;Metropolis;IL;3718588722;-8875061
M32;Lake Village Municipal;Lake Village;AR;333459775;-9131569833
M33;Sumner County Regional;Gallatin;TN;3637684472;-8640875861
M34;Kentucky Dam State Park;Gilbertsville;KY;3700950028;-8829586639
M36;Frank Federer Memorial;Brinkley;AR;3488000194;-911764375
M37;Ruleville-Drew;Drew;MS;3377639167;-9052500833
M39;Mena Intermountain Municipal;Mena;AR;3454539444;-9420265278
M40;Monroe County;Aberdeen-Amory;MS;3387374861;-8848967833
M41;Holly Springs-Marshall County;Holly Springs;MS;3480434611;-895211075
M43;Prentiss-Jefferson Davis County;Prentiss;MS;3159544583;-8990619056
M44;Houston Municipal;Houston;MS;3389177944;-8902367194
M46;Colstrip;Colstrip;MT;4585285;-1067092722
M48;Houston Memorial;Houston;MO;3733009167;-9197316944
M52;Franklin-Wilkins;Lexington;TN;3565131944;-8837893444
M53;Humboldt Municipal;Humboldt;TN;3580218;-8887494944
M54;Lebanon Municipal;Lebanon;TN;3619041667;-8631569444
M58;Monett Municipal;Monett;MO;3690621528;-9401275833
M59;Richton-Perry County;Richton;MS;3131739944;-8893504778
M60;Woodruff County;Augusta;AR;3527175278;-9127040417
M65;Wynne Municipal;Wynne;AR;3523160167;-9076155111
M70;Pocahontas Municipal;Pocahontas;AR;3624551111;-9095520444
M72;New Albany-Union County;New Albany;MS;3454722222;-8902416667
M73;Almyra Municipal;Almyra;AR;3441232833;-9146634722
M75;Malta;Malta;MT;4836694167;-1079193444
M76;Picayune Municipal;Picayune;MS;3048748472;-8965119306
M77;Howard County;Nashville;AR;3399673833;-9383813583
M78;Malvern Municipal;Malvern;AR;3433331583;-9276149944
M79;John H Hooks Jr Memorial;Rayville;LA;3248633611;-9177087528
M82;Madison County Executive;Huntsville;AL;3485645028;-8655621472
M83;McCharen;West Point;MS;3358403556;-8866668694
M89;Dexter B. Florence Memorial;Arkadelphia;AR;3409984639;-9306611694
M91;Springfield-Robertson County;Springfield;TN;3653726194;-8692068917
M95;Richard Arthur;Fayette;AL;3371221972;-8781504639
M97;Tunica Municipal;Tunica;MS;3469232306;-9035065389
M99;Saline County/Watts;Benton;AR;3455656472;-9260693972
MAC;Herbert Smart Downtown;Macon;GA;3282213889;-8356202778
MAE;Madera Municipal;Madera;CA;369857175;-1201119844
MAF;Midland International;Midland;TX;3194252778;-1022019139
MAI;Marianna Municipal;Marianna;FL;3083780556;-8518188889
MAL;Malone-Dufort;Malone;NY;4485365722;-7432894972
MAO;Marion County;Marion;SC;3418116667;-7933472222
MAW;Malden Municipal;Malden;MO;3660055694;-8999220278
MAZ;Eugenio Maria De Hostos;Mayaguez;PR;1825569444;-6714847222
MBG;Mobridge Municipal;Mobridge;SD;4554650361;-1004079192
MBL;Manistee County Blacker;Manistee;MI;4427319722;-862490025
MBO;Bruce Campbell;Madison;MS;3243866444;-9010309222
MBS;Mbs International;Saginaw;MI;4353291472;-8407964722
MBT;Murfreesboro Municipal;Murfreesboro;TN;3587748444;-8637753222
MBY;Omar N Bradley;Moberly;MO;3946392583;-9242759778
MCB;McComb-Pike County;McComb;MS;3117845444;-9047187528
MCD;Mackinac Island;Mackinac Island;MI;4586493444;-8463734444
MCE;Merced Municipal/MacReady;Merced;CA;3728472861;-1205138858
MCG;McGrath;McGrath;AK;6295287361;-1556057625
MCI;Kansas City International;Kansas City;MO;3929760528;-9471390556
MCK;McCook Municipal;McCook;NE;4020638889;-1005918056
MCN;Middle Georgia Regional;Macon;GA;3269284944;-8364921083
MCO;Orlando International;Orlando;FL;2842888889;-8131602778
MCW;Mason City Municipal;Mason City;IA;431577925;-9333126056
MCX;White County;Monticello;IN;4070881639;-8676676139
MCZ;Martin County;Williamston;NC;3586219306;-7717820278
MDD;Midland Airpark;Midland;TX;3203652444;-1021010278
MDF;Mooreland Municipal;Mooreland;OK;3648475778;-9919415778
MDH;Southern Illinois;Carbondale;IL;3777809583;-8925203111
MDR;Medfra;Medfra;AK;6310577694;-1547189806
MDS;Madison Municipal;Madison;SD;4401597222;-9708593333
MDT;Harrisburg Intl;Harrisburg;PA;4019349528;-7676340361
MDW;Chicago Midway;Chicago;IL;417859825;-8775242444
MDZ;Taylor County;Medford;WI;4510097556;-9030341
MEB;Laurinburg-Maxton;Maxton;NC;3479193917;-7936584778
MEI;Key;Meridian;MS;3233313333;-8875120556
MEJ;Meade Municipal;Meade;KS;3727938889;-1003563056
MEM;Memphis International;Memphis;TN;3504241667;-8997666667
MER;Castle;Atwater;CA;3738048056;-1205681889
MEV;Minden-Tahoe;Minden;NV;3900030889;-1197508064
MEY;Mapleton Municipal;Mapleton;IA;42178295;-9579364528
MFD;Mansfield Lahm Municipal;Mansfield;OH;4082141667;-8251663889
MFE;McAllen Miller International;McAllen;TX;2617583333;-9823861111
MFI;Marshfield Municipal;Marshfield;WI;4463687972;-9018932667
MFR;Rogue Valley International;Medford;OR;4237422778;-1228734978
MFV;Accomack County;Melfa;VA;3764688889;-7576105556
MGC;Michigan City Municipal;Michigan City;IN;4170331694;-8682124167
MGJ;Orange Cty;Montgomery;NY;4150998278;-7426465056
MGM;Montgomery Regional Apt;Montgomery;AL;3230064417;-8639397611
MGR;Moultrie Municipal;Moultrie;GA;3108490917;-8380325528
MGW;Morgantown Muni-Walter L. Bill Hart Fld.;Morgantown;WV;396429075;-7991631417
MGY;Dayton Wright Brothers;Dayton;OH;3958897222;-8422486111
MHE;Mitchell Municipal;Mitchell;SD;4377483333;-9803861111
MHK;Manhattan Regional;Manhattan;KS;3914096722;-9667083278
MHL;Marshall Memorial Municipal;Marshall;MO;3909575472;-9320287889
MHM;Minchumina;Minchumina;AK;63880565;-1523006756
MHP;Metter Municipal;Metter;GA;3237388889;-8207919444
MHR;Sacramento Mather;Sacramento;CA;3855389694;-1212975908
MHT;Manchester;Manchester;NH;4293451639;-7143705583
MHV;Mojave;Mojave;CA;3505936472;-1181518561
MIA;Miami International;Miami;FL;2579325;-8029055556
MIB;Minot AFB;NA;NA;48415769;-101358039
MIC;Crystal;Minneapolis;MN;4506198611;-933539375
MIE;Delaware County;Muncie;IN;4024234806;-8539586
MIO;Miami Municipal;Miami;OK;3690922083;-9488750028
MIT;Shafter-Minter;Shafter;CA;3550592944;-1191915236
MIV;Millville Muni;Millville;NJ;3936780556;-7507222222
MIW;Marshalltown Municipal;Marshalltown;IA;4211272639;-9291778778
MJQ;Jackson Municipal;Jackson;MN;4365004111;-9498654611
MJX;Robert J. Miller Airpark;Toms River;NJ;3992749806;-7429237917
MKA;Miller Municipal;Miller;SD;4452524444;-9895811444
MKC;Downtown;Kansas City;MO;3912324111;-94592735
MKE;General Mitchell International;Milwaukee;WI;4294722222;-8789658333
MKG;Muskegon County;Muskegon;MI;4316948806;-8623822306
MKJ;Mountain Empire;Marion;VA;368948525;-81349955
MKK;Molokai;Kaunakakai;HI;2115288583;-1570962561
MKL;McKellar-Sipes Regional;Jackson;TN;3559987944;-8891561611
MKO;Davis;Muskogee;OK;3565773028;-9536164889
MKT;Mankato Regional;Mankato;MN;4422164528;-9391874333
MKV;Marksville Municipal;Marksville;LA;3109466;-9206906861
MKY;Marco Island;Marco Island;FL;2599502778;-8167252778
MLB;Melbourne International;Melbourne;FL;2810275;-8064580556
MLC;McAlester Regional;McAlester;OK;3488240194;-9578346278
MLE;Millard;Omaha;NE;41196;-9611227778
MLF;Milford Municipal;Milford;UT;384266325;-1130124564
MLI;Quad City;Moline;IL;4144852639;-9050753917
MLJ;Baldwin County;Milledgeville;GA;3315419444;-8324061111
MLL;Marshall;Marshall;AK;618659225;-1620690456
MLS;Frank Wiley;Miles City;MT;4642795972;-1058862397
MLT;Millinocket Municipal;Millinocket;ME;4564783611;-6868556194
MLU;Monroe Regional;Monroe;LA;3251086556;-9203768778
MLY;Manley Hot Springs;Manley Hot Springs;AK;6499756472;-1506441297
MMH;Mammoth Yosemite;Mammoth Lakes;CA;3762404861;-1188377722
MMI;McMinn County;Athens;TN;3539730333;-8456256861
MMK;Meriden-Markham Municipal;Meriden;CT;4150871472;-7282947833
MML;Marshall Muni - Ryan;Marshall;MN;4445006611;-9582234028
MMU;Morristown Municipal;Morristown;NJ;4079935;-7441487472
MMV;McMinnville Muni;McMinnville;OR;4519444444;-1231359444
MNF;Mountain View;Mountain View;MO;3699282694;-9171445611
MNI;Clarendon County;Manning;SC;3358711111;-8020866667
MNM;Menominee-Marinette Twin County;Menominee;MI;4512665028;-8763844056
MNN;Marion Municipal;Marion;OH;4061625;-8306347222
MNV;Monroe County;Madisonville;TN;3554537222;-84380235
MNZ;Hamilton Municipal;Hamilton;TX;3166592639;-981486375
MO6;Washington Memorial;Washington;MO;3859163472;-9099761444
MO85;Lawrence Smith Memorial;Harrisonville;MO;3861102222;-9434213056
MOB;Mobile Regional;Mobile;AL;3069141667;-8824283333
MOD;Modesto City-County-Harry Sham;Modesto;CA;3762581722;-1209544214
MOP;Mount Pleasant Municipal;Mount Pleasant;MI;4362166833;-84737485
MOR;Moore-Murrell;Morristown;TN;3617939639;-8337544944
MOT;Minot International;Minot;ND;4825937778;-1012803339
MOU;Mountain Village;Mountain Village;AK;6209536222;-1636820594
MOX;Morris Municipal;Morris;MN;4556651667;-9596763611
MPE;Philadelphia Municipal;Philadelphia;MS;327995775;-8912589472
MPJ;Petit Jean Park;Morrilton;AR;3513886306;-9290919694
MPO;Pocono Mountains Muni;Mount Pocono;PA;411374775;-7537887833
MPR;McPherson;McPherson;KS;3835243722;-9769133028
MPV;Edward F Knapp State;Barre-Montpelier;VT;44203505;-7256232944
MPZ;Mount Pleasant Municipal;Mount Pleasant;IA;4094661389;-91511075
MQB;Macomb Municipal;Macomb;IL;4052034556;-9065246389
MQI;Dare County Regional;Manteo;NC;3591898806;-7569553944
MQJ;Mount Comfort;Indianapolis;IN;3984348556;-8589706389
MQT;Marquette County Airport;NA;NA;46353639;-87395361
MQW;Telfair-Wheeler;McRae;GA;3209577778;-8288002778
MQY;Smyrna;Smyrna;TN;3600897944;-8652007667
MRB;Eastern Wv Reg/Shephard;Martinsburg;WV;3940193278;-7798458139
MRC;Maury County;Columbia-Mt Pleasant;TN;3555413889;-8717891667
MRF;Marfa Municipal;Marfa;TX;3037147222;-1040166944
MRH;Michael J. Smith;Beaufort;NC;3473355028;-7666059611
MRI;Merrill;Anchorage;AK;6121437861;-1498461614
MRJ;Iowa County;Mineral Point;WI;4288532917;-9023198583
MRN;Morganton-Lenoir;Morganton;NC;3582149222;-8161073639
MRY;Monterey Peninsula;Monterey;CA;365869825;-1218429478
MSA;Mount Pleasant Municipal;Mount Pleasant;TX;3312936111;-9497563889
MSL;Northwest Alabama Regional;Muscle Shoals;AL;3474532028;-8761023222
MSN;Dane County Regional;Madison;WI;4313985778;-8933751361
MSO;Missoula International;Missoula;MT;4691630556;-1140905556
MSP;Minneapolis-St Paul Intl;Minneapolis;MN;4488054694;-932169225
MSS;Massena Int'l-Richards;Massena;NY;4493582722;-7484554583
MSV;Sullivan Cty Intl;Monticello;NY;4170164917;-7479501389
MSY;New Orleans International;New Orleans;LA;2999338889;-9025802778
MTH;Florida Keys Marathon;Marathon;FL;2472614083;-8105137806
MTJ;Montrose Regional;Montrose;CO;3850886722;-1078938333
MTM;Metlakatla SPB;Metlakatla;AK;5513104528;-1315780675
MTN;Martin State;Baltimore;MD;3932566333;-7641376556
MTO;Coles County Memorial;Mattoon-Charleston;IL;3947793722;-8827923833
MTP;Montauk;Montauk;NY;4107694333;-7192039972
MTV;Blue Ridge;Martinsville;VA;3663074861;-8001834917
MTW;Manitowoc County;Manitowoc;WI;441287725;-8768058472
MUE;Waimea-Kohala;Kamuela;HI;2000132694;-1556681072
MUT;Muscatine Municipal;Muscatine;IA;4136786333;-9114821639
MVC;Monroe County;Monroeville;AL;3145805306;-8735104028
MVE;Montevideo-Chippewa County;Montevideo;MN;4496905556;-9571025
MVI;Monte Vista Muni;Monte Vista;CO;3752855833;-1060460533
MVL;Morrisville-Stowe State;Morrisville;VT;4453460806;-7261400444
MVM;Machias Valley;Machias;ME;4470311111;-6747861111
MVN;Mt Vernon-Outland;Mt. Vernon;IL;3832335444;-8885847917
MVY;Marthas Vineyard;Marthas Vineyard;MA;4139302583;-706143325
MWA;Williamson County;Marion;IL;3775313528;-8901159694
MWC;Lawrence J Timmerman;Milwaukee;WI;4311092694;-8803442194
MWH;Grant County;Moses Lake;WA;4720770806;-1193201897
MWK;Mount Airy-Surry County;Mount Airy;NC;36459735;-8055295722
MWL;Mineral Wells Municipal;Mineral Wells;TX;3278160556;-98060175
MWM;Windom Municipal;Windom;MN;4391340167;-9510940833
MWO;Hook Field Municipal;Middletown;OH;3953102778;-8439527778
MXA;Manila Municipal;Manila;AR;3589444444;-9015456944
MXO;Monticello Municipal;Monticello;IA;4222611111;-9116708333
MYF;Montgomery;San Diego;CA;3281573306;-1171395664
MYK;May Creek;May Creek;AK;6133567417;-142686775
MYL;McCall;McCall;ID;4488879556;-1161017497
MYR;Myrtle Beach International;Myrtle Beach;SC;3367975;-7892833333
MYU;Mekoryuk;Mekoryuk;AK;6037142;-1662706083
MYV;Yuba County;Marysville;CA;3909777278;-121569825
MYZ;Marysville Municipal;Marysville;KS;3985416833;-9663021389
MZJ;Pinal Airpark;Marana;AZ;3250984389;-1113253339
MZZ;Marion Municipal;Marion;IN;4049037278;-8567914389
N00;Maben;Lexington;NY;4227230778;-7439403667
N03;Cortland Cty-Chase;Cortland;NY;4259264528;-762148825
N04;Griswold;Madison;CT;4127118222;-7254972972
N07;Lincoln Park;Lincoln Park;NJ;4094752444;-7431450139
N10;Perkiomen Valley;Collegeville;PA;4020404833;-7543026306
N12;Lakewood;Lakewood;NJ;400667825;-7417764167
N13;Bloomsburg Muni;Bloomsburg;PA;4099778111;-7643605583
N14;Flying W;Lumbrerton;NJ;3993427778;-7480725
N23;Sidney Muni;Sidney;NY;4230258;-7541595639
N24;Questa Municipal Nr 2;Questa;NM;3680030556;-1055975
N25;Westport;Westport, NY;NY;4415838611;-7343290444
N27;Bradford County;Towanda;PA;4174324028;-7644457083
N29;Magdalena;Magdalena;NM;3409450778;-1072978142
N30;Cherry Ridge;Honesdale;PA;4151533861;-7525148139
N35;Punxsutawney Muni;Punxsutawney;PA;4096667472;-7893000528
N37;Monticello;Monticello;NY;4162249167;-7470141111
N38;Grand Canyon State;Wellsboro;PA;4172790028;-7739651139
N40;Sky Manor;Pittstown;NJ;4056626889;-7497864139
N47;Pottstown Muni;Pottstown;PA;4026040083;-7567085306
N51;Solberg-Hunterdon;Readington;NJ;4058286278;-7473656222
N53;Stroudsburg-Pocono;East Stroudsburg;PA;4103587167;-7516067889
N57;New Garden Flying;Toughkenamon;PA;3983052639;-7576974472
N66;Oneonta Muni;Oneonta;NY;4252476694;-7506446167
N67;Wings;Ambler;PA;4013647333;-7526702972
N68;Chambersburg Muni;Chambersburg;PA;3997295167;-7764326778
N69;Stormville;Stormville;NY;4157698222;-7373235278
N72;Warwick Muni;Warwick;NY;4128759361;-7428709472
N73;Red Lion;Vincentown;NJ;3990415167;-7474954917
N79;Northumberland Cty;Shamokin;PA;4083692306;-7655245611
N81;Hammonton Muni;Hammonton;NJ;3966746889;-7475773444
N82;Wurtsboro-Sullivan Cty;Wurtsboro;NY;4159720444;-7445840722
N85;Alexandria;Pittstown;NJ;4058757389;-7501942056
N87;Trenton-Robbinsville;Robbinsville;NJ;4021394333;-7460179472
N89;Joseph Y. Resnick;Ellenville;NY;4172787111;-7437737583
N93;New Golovin;Golovin;AK;6455305556;-1630088889
N99;Brandywine;West Chester;PA;3999472222;-7558333333
NC14;Rockingham County NC Shiloh;Reidsville;NC;3643722083;-7985101
NC67;Ashe County;West Jefferson;NC;3643243111;-8141968472
ND06;Cavalier Municipal;Cavalier;ND;4878388139;-9762981028
ND12;Ellendale Municipal;Ellendale;ND;4601247194;-9851287889
ND17;Harvey Municipal;Harvey;ND;4779123306;-9993174222
ND26;Kenmare Municipal;Kenmare;ND;4866758278;-1020475944
ND28;Lakota Municipal;Lakota;ND;480313875;-9832788111
ND29;La Moure Rott Municipal;La Moure (New Site);ND;4634663556;-9828371
ND33;Linton Municipal;Linton;ND;4621830472;-1002450028
ND44;Mott Municipal;Mott;ND;46359725;-1023229389
ND66;Washburn Municipal;Washburn;ND;4735305;-1010273681
NEW;Lakefront;New Orleans;LA;3004242056;-9002825694
NH12;Plymouth Municipal;Plymouth;NH;4377923806;-7175369056
NK03;Kamp;Durhamville;NY;4313472111;-7564890417
NQA;Millington Municipal;Millington;TN;3535666667;-8987027778
NRN;Norton Municipal;Norton;KS;3984914444;-9989320583
NUL;Nulato;Nulato;AK;6472981944;-1580731889
NVD;Nevada Municipal;Nevada;MO;3785206528;-9430486472
NY0;Fulton Cty;Johnstown;NY;4299821222;-7432955111
O02;Nervino;Beckwourth;CA;3982073556;-1203543767
O05;Rogers;Chester;CA;4028235278;-1212411683
O08;Colusa County;Colusa;CA;3917903;-1219933611
O09;Round Valley;Covelo;CA;3979015444;-1232664025
O11;Cherokee Nation;Stilwell;OK;3575703083;-9464994417
O15;Turlock Municipal;Turlock;CA;3748743556;-1206968669
O16;Garberville;Garberville;CA;4008597806;-1238136397
O17;Nevada County  Air Park;Grass Valley;CA;3922402778;-1210030833
O19;Kneeland;Eureka;CA;407193;-1239275531
O21;Hoopa;Hoopa;CA;4104290778;-1236683894
O22;Columbia;Columbia;CA;3803042306;-1204145556
O24;Lee Vining;Lee Vining;CA;3795825861;-1191065375
O26;Lone Pine;Lone Pine;CA;3658826667;-1180520314
O27;Oakdale;Oakdale;CA;3775634472;-1208002089
O28;Ells Field-Willits Municipal;Willits;CA;3945129778;-1233722844
O31;Healdsburg Municipal;Healdsburg;CA;3865352083;-1228994397
O32;Reedley Municipal;Reedley;CA;3666633917;-1194498483
O35;Hollis Municipal;Hollis;OK;3470839417;-9990871194
O37;Haigh;Orland;CA;3972124194;-1221466508
O41;Watts-Woodland;Woodland;CA;3867387639;-1218720772
O42;Woodlake;Woodlake;CA;3639883833;-1191073289
